route_name,ref_number,highway_type,distance_km,distance_category,quality_score,corridor_relevance,eHDT_suitability,is_major_highway,state_classification,key_waypoints,start_lat,start_lon,end_lat,end_lon,lanes,maxspeed,surface,toll,access
Bangalore - Nelamangala Expressway,NH48;NH75,motorway,0.94,Short (<100km),77.0,0.88,Good,True,TN_to_KA,BANGALORE,13.0489,77.4966,13.0518,77.4885,3.0,80.0,asphalt,,
NICE Peripheral Ring Road,,motorway,0.01,Short (<100km),76.98,0.8791,Good,True,TN_to_KA,No major waypoints identified,13.0161,77.4762,13.016,77.4762,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,2.72,Short (<100km),76.98,0.8791,Good,True,TN_to_KA,No major waypoints identified,13.0405,77.4756,13.0161,77.4762,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.01,Short (<100km),76.97,0.8789,Good,True,TN_to_KA,No major waypoints identified,13.016,77.476,13.0161,77.476,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,2.44,Short (<100km),76.97,0.8789,Good,True,TN_to_KA,No major waypoints identified,13.0161,77.476,13.0381,77.4758,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.02,Short (<100km),76.97,0.8787,Good,True,TN_to_KA,No major waypoints identified,12.9461,77.4701,12.9459,77.4701,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.51,Short (<100km),76.97,0.8787,Good,True,TN_to_KA,No major waypoints identified,12.9459,77.4701,12.9413,77.4697,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.02,Short (<100km),76.96,0.8786,Good,True,TN_to_KA,No major waypoints identified,12.9459,77.4699,12.946,77.4699,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.5,Short (<100km),76.96,0.8785,Good,True,TN_to_KA,No major waypoints identified,12.9413,77.4695,12.9459,77.4699,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.22,Short (<100km),76.94,0.8776,Good,True,TN_to_KA,No major waypoints identified,12.8588,77.6558,12.8597,77.6539,2.0,80.0,asphalt,yes,
NICE Expressway,,motorway,0.04,Short (<100km),76.94,0.8775,Good,True,TN_to_KA,No major waypoints identified,12.8842,77.5019,12.884,77.5015,2.0,80.0,,yes,
NICE Expressway,,motorway,0.04,Short (<100km),76.94,0.8775,Good,True,TN_to_KA,No major waypoints identified,12.8841,77.5014,12.8843,77.5018,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.07,Short (<100km),76.94,0.8775,Good,True,TN_to_KA,No major waypoints identified,12.9413,77.4697,12.9407,77.4697,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.07,Short (<100km),76.93,0.8774,Good,True,TN_to_KA,No major waypoints identified,12.9407,77.4695,12.9413,77.4695,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.45,Short (<100km),76.93,0.8773,Good,True,TN_to_KA,No major waypoints identified,12.9407,77.4697,12.9366,77.4696,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.59,Short (<100km),76.93,0.8773,Good,True,TN_to_KA,No major waypoints identified,12.8596,77.6545,12.858,77.6596,2.0,80.0,asphalt,yes,
NICE Expressway,,motorway,0.17,Short (<100km),76.93,0.8772,Good,True,TN_to_KA,No major waypoints identified,12.884,77.5015,12.8831,77.5002,2.0,80.0,,yes,
NICE Expressway,,motorway,0.5,Short (<100km),76.93,0.8772,Good,True,TN_to_KA,No major waypoints identified,12.8814,77.4977,12.8841,77.5014,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.45,Short (<100km),76.93,0.8772,Good,True,TN_to_KA,No major waypoints identified,12.9366,77.4694,12.9407,77.4695,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,3.3,Short (<100km),76.91,0.8764,Good,True,TN_to_KA,No major waypoints identified,12.9366,77.4696,12.9072,77.4688,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,3.3,Short (<100km),76.91,0.8762,Good,True,TN_to_KA,No major waypoints identified,12.9072,77.4686,12.9366,77.4694,2.0,80.0,concrete,yes,
Porur Bridge,,motorway,0.47,Short (<100km),76.91,0.8762,Good,True,Within_TN,No major waypoints identified,13.0364,80.1493,13.0323,80.1488,,120.0,,,
NICE Peripheral Ring Road,,motorway,0.02,Short (<100km),76.9,0.8762,Good,True,TN_to_KA,No major waypoints identified,12.8588,77.6559,12.8588,77.6558,2.0,80.0,asphalt,yes,
Electronic City Elevated Expressway,,motorway,1.85,Short (<100km),76.9,0.8762,Good,True,TN_to_KA,No major waypoints identified,12.8612,77.6602,12.8481,77.6707,2.0,60.0,asphalt,,
Porur Bridge,,motorway,0.46,Short (<100km),76.9,0.8761,Good,True,Within_TN,No major waypoints identified,13.0323,80.1487,13.0364,80.1491,,,,,
NICE Peripheral Ring Road,,motorway,0.57,Short (<100km),76.9,0.8761,Good,True,TN_to_KA,No major waypoints identified,12.8578,77.661,12.8588,77.6559,2.0,50.0,asphalt,yes,
NICE Expressway,,motorway,0.09,Short (<100km),76.9,0.8759,Good,True,TN_to_KA,No major waypoints identified,12.8831,77.5002,12.8827,77.4995,2.0,,concrete,yes,
NICE Expressway,,motorway,0.14,Short (<100km),76.88,0.8752,Good,True,TN_to_KA,No major waypoints identified,12.8827,77.4995,12.8819,77.4985,3.0,,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.42,Short (<100km),76.88,0.8752,Good,True,TN_to_KA,No major waypoints identified,12.8546,77.5382,12.8536,77.5419,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.45,Short (<100km),76.88,0.8751,Good,True,TN_to_KA,No major waypoints identified,12.8533,77.5421,12.8545,77.5381,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.01,Short (<100km),76.87,0.8748,Good,True,TN_to_KA,No major waypoints identified,12.8547,77.5381,12.8546,77.5382,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.56,Short (<100km),76.87,0.8748,Good,True,TN_to_KA,No major waypoints identified,12.8562,77.5332,12.8547,77.5381,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.01,Short (<100km),76.87,0.8746,Good,True,TN_to_KA,No major waypoints identified,12.8545,77.5381,12.8545,77.5381,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.64,Short (<100km),76.87,0.8746,Good,True,TN_to_KA,No major waypoints identified,12.8545,77.5381,12.8562,77.5325,2.0,80.0,concrete,yes,
Chennai Bypass Expressway,,motorway,1.81,Short (<100km),76.86,0.8745,Good,True,Within_TN,CHENNAI,13.0323,80.1488,13.0209,80.137,,,,,
Chennai Bypass Expressway,,motorway,1.81,Short (<100km),76.86,0.8744,Good,True,Within_TN,CHENNAI,13.021,80.1369,13.0323,80.1487,,,,,
NICE Expressway,,motorway,0.24,Short (<100km),76.85,0.8742,Good,True,TN_to_KA,No major waypoints identified,12.8819,77.4985,12.8805,77.4968,2.0,,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.3,Short (<100km),76.85,0.8741,Good,True,TN_to_KA,No major waypoints identified,12.857,77.5305,12.8562,77.5332,3.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.3,Short (<100km),76.85,0.8741,Good,True,TN_to_KA,No major waypoints identified,12.858,77.6596,12.858,77.6623,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.14,Short (<100km),76.85,0.8739,Good,True,TN_to_KA,No major waypoints identified,12.8562,77.5325,12.8566,77.5312,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.02,Short (<100km),76.84,0.8737,Good,True,TN_to_KA,No major waypoints identified,12.857,77.5304,12.857,77.5305,3.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.08,Short (<100km),76.84,0.8736,Good,True,TN_to_KA,No major waypoints identified,12.8566,77.5312,12.8568,77.5305,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.01,Short (<100km),76.84,0.8736,Good,True,TN_to_KA,No major waypoints identified,12.8571,77.5303,12.857,77.5304,3.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.27,Short (<100km),76.84,0.8736,Good,True,TN_to_KA,No major waypoints identified,12.8578,77.5279,12.8571,77.5303,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.02,Short (<100km),76.84,0.8735,Good,True,TN_to_KA,No major waypoints identified,12.8568,77.5305,12.8569,77.5303,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.01,Short (<100km),76.84,0.8735,Good,True,TN_to_KA,No major waypoints identified,12.8569,77.5303,12.8569,77.5303,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.28,Short (<100km),76.84,0.8735,Good,True,TN_to_KA,No major waypoints identified,12.8569,77.5303,12.8576,77.5278,2.0,80.0,asphalt,yes,
NICE Expressway,,motorway,0.3,Short (<100km),76.84,0.8734,Good,True,TN_to_KA,No major waypoints identified,12.8796,77.4956,12.8814,77.4977,3.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.14,Short (<100km),76.83,0.8733,Good,True,TN_to_KA,No major waypoints identified,12.858,77.6623,12.8578,77.661,2.0,50.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.08,Short (<100km),76.83,0.8732,Good,True,TN_to_KA,No major waypoints identified,12.858,77.5272,12.8578,77.5279,2.0,80.0,concrete,yes,
Bangalore - Nelamangala Expressway,NH48;NH75,motorway,0.32,Short (<100km),76.83,0.8731,Good,True,TN_to_KA,BANGALORE,13.0518,77.4885,13.0528,77.4858,3.0,80.0,asphalt,yes,
Bangalore - Nelamangala Expressway,NH48;NH75,motorway,0.32,Short (<100km),76.83,0.8731,Good,True,TN_to_KA,BANGALORE,13.0529,77.4859,13.0519,77.4886,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.55,Short (<100km),76.83,0.8731,Good,True,TN_to_KA,No major waypoints identified,12.8599,77.5226,12.858,77.5272,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.08,Short (<100km),76.83,0.8731,Good,True,TN_to_KA,No major waypoints identified,12.8576,77.5278,12.8579,77.5272,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.09,Short (<100km),76.82,0.873,Good,True,TN_to_KA,No major waypoints identified,12.858,77.6623,12.8582,77.6631,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.49,Short (<100km),76.82,0.8729,Good,True,TN_to_KA,No major waypoints identified,12.8579,77.5272,12.8595,77.523,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.09,Short (<100km),76.82,0.8729,Good,True,TN_to_KA,No major waypoints identified,12.8582,77.6631,12.858,77.6623,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.28,Short (<100km),76.82,0.8728,Good,True,TN_to_KA,No major waypoints identified,12.8582,77.6631,12.8569,77.6641,2.0,40.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.23,Short (<100km),76.82,0.8727,Good,True,TN_to_KA,No major waypoints identified,12.8574,77.6637,12.8582,77.6631,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.05,Short (<100km),76.81,0.8724,Good,True,TN_to_KA,No major waypoints identified,12.8601,77.5221,12.8599,77.5226,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,2.17,Short (<100km),76.81,0.8724,Good,True,TN_to_KA,No major waypoints identified,12.8688,77.5044,12.8601,77.5221,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.07,Short (<100km),76.81,0.8723,Good,True,TN_to_KA,No major waypoints identified,12.8595,77.523,12.8598,77.5224,3.0,80.0,concrete,yes,
NICE Expressway,,motorway,0.22,Short (<100km),76.81,0.8723,Good,True,TN_to_KA,No major waypoints identified,12.8805,77.4968,12.8791,77.4954,2.0,,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.03,Short (<100km),76.81,0.8723,Good,True,TN_to_KA,No major waypoints identified,12.8598,77.5224,12.8599,77.5222,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.03,Short (<100km),76.81,0.8722,Good,True,TN_to_KA,No major waypoints identified,12.8599,77.5222,12.8599,77.5219,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.44,Short (<100km),76.8,0.8722,Good,True,TN_to_KA,No major waypoints identified,12.8599,77.5219,12.8616,77.5182,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.03,Short (<100km),76.8,0.8721,Good,True,TN_to_KA,No major waypoints identified,12.8575,77.6634,12.8574,77.6637,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.81,Short (<100km),76.79,0.8716,Good,True,TN_to_KA,No major waypoints identified,12.8616,77.5182,12.8643,77.5113,2.0,60.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.05,Short (<100km),76.78,0.8714,Good,True,TN_to_KA,No major waypoints identified,12.8569,77.6641,12.8565,77.6642,2.0,40.0,asphalt,yes,
NICE Expressway,,motorway,0.05,Short (<100km),76.78,0.8711,Good,True,TN_to_KA,No major waypoints identified,12.8793,77.4953,12.8796,77.4956,3.0,80.0,,yes,
Bangalore - Nelamangala Expressway,NH48;NH75,motorway,0.07,Short (<100km),76.77,0.8708,Good,True,TN_to_KA,BANGALORE,13.0528,77.4858,13.053,77.4852,3.0,80.0,asphalt,yes,
Bangalore - Nelamangala Expressway,NH48;NH75,motorway,0.06,Short (<100km),76.77,0.8708,Good,True,TN_to_KA,BANGALORE,13.0531,77.4853,13.0529,77.4859,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.27,Short (<100km),76.77,0.8708,Good,True,TN_to_KA,No major waypoints identified,13.0381,77.4758,13.0405,77.4754,2.0,80.0,concrete,no,
NICE Expressway,,motorway,0.1,Short (<100km),76.77,0.8707,Good,True,TN_to_KA,No major waypoints identified,12.8786,77.4946,12.8793,77.4953,3.0,,,yes,
NICE Expressway,,motorway,0.1,Short (<100km),76.77,0.8707,Good,True,TN_to_KA,No major waypoints identified,12.8791,77.4954,12.8784,77.4947,3.0,50.0,,yes,
NICE Peripheral Ring Road,,motorway,0.13,Short (<100km),76.76,0.8705,Good,True,TN_to_KA,No major waypoints identified,12.8796,77.4947,12.8785,77.4952,3.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,2.66,Short (<100km),76.76,0.8705,Good,True,TN_to_KA,No major waypoints identified,12.8956,77.4764,12.8796,77.4947,2.0,80.0,concrete,yes,
Bangalore - Nelamangala Expressway,NH48;NH75,motorway,0.33,Short (<100km),76.76,0.8704,Good,True,TN_to_KA,BANGALORE,13.0541,77.4825,13.0531,77.4853,3.0,80.0,asphalt,yes,
Bangalore - Nelamangala Expressway,NH48;NH75,motorway,0.32,Short (<100km),76.76,0.8703,Good,True,TN_to_KA,BANGALORE,13.053,77.4852,13.054,77.4824,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.18,Short (<100km),76.76,0.8703,Good,True,TN_to_KA,No major waypoints identified,12.8778,77.4954,12.8792,77.4947,3.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,2.69,Short (<100km),76.76,0.8703,Good,True,TN_to_KA,No major waypoints identified,12.8792,77.4947,12.8955,77.4763,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.18,Short (<100km),76.76,0.8702,Good,True,TN_to_KA,No major waypoints identified,12.8785,77.4952,12.877,77.4959,3.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.91,Short (<100km),76.75,0.8702,Good,True,TN_to_KA,No major waypoints identified,12.8643,77.5113,12.8687,77.5043,2.0,80.0,concrete,yes,
NICE Expressway,,motorway,0.07,Short (<100km),76.75,0.8699,Good,True,TN_to_KA,No major waypoints identified,12.8781,77.4942,12.8786,77.4946,,,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.21,Short (<100km),76.75,0.8699,Good,True,TN_to_KA,No major waypoints identified,12.876,77.4961,12.8778,77.4954,2.0,80.0,concrete,yes,
NICE Expressway,,motorway,0.07,Short (<100km),76.75,0.8699,Good,True,TN_to_KA,No major waypoints identified,12.8784,77.4947,12.878,77.4943,,,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.11,Short (<100km),76.74,0.8698,Good,True,TN_to_KA,No major waypoints identified,12.877,77.4959,12.8761,77.4963,3.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.25,Short (<100km),76.74,0.8696,Good,True,TN_to_KA,No major waypoints identified,13.0428,77.4754,13.0405,77.4756,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.26,Short (<100km),76.74,0.8695,Good,True,TN_to_KA,No major waypoints identified,13.0405,77.4754,13.0428,77.475,3.0,50.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.02,Short (<100km),76.74,0.8695,Good,True,TN_to_KA,No major waypoints identified,12.8689,77.5042,12.8688,77.5044,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,1.06,Short (<100km),76.74,0.8695,Good,True,TN_to_KA,No major waypoints identified,12.875,77.4967,12.8689,77.5042,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.11,Short (<100km),76.74,0.8694,Good,True,TN_to_KA,No major waypoints identified,12.8761,77.4963,12.8751,77.4967,2.0,80.0,concrete,yes,
NICE Expressway,,motorway,0.22,Short (<100km),76.73,0.8694,Good,True,TN_to_KA,No major waypoints identified,12.8767,77.4928,12.8781,77.4942,,100.0,,yes,
NICE Peripheral Ring Road,,motorway,0.02,Short (<100km),76.73,0.8694,Good,True,TN_to_KA,No major waypoints identified,12.8687,77.5043,12.8688,77.5041,2.0,80.0,concrete,yes,
NICE Expressway,,motorway,0.21,Short (<100km),76.73,0.8694,Good,True,TN_to_KA,No major waypoints identified,12.878,77.4943,12.8765,77.4931,,,,yes,
NICE Peripheral Ring Road,,motorway,1.07,Short (<100km),76.73,0.8694,Good,True,TN_to_KA,No major waypoints identified,12.8688,77.5041,12.8749,77.4966,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.11,Short (<100km),76.73,0.8693,Good,True,TN_to_KA,No major waypoints identified,12.8751,77.4965,12.876,77.4961,3.0,60.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.02,Short (<100km),76.73,0.8691,Good,True,TN_to_KA,No major waypoints identified,12.8751,77.4967,12.875,77.4967,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.02,Short (<100km),76.72,0.869,Good,True,TN_to_KA,No major waypoints identified,12.8749,77.4966,12.8751,77.4965,3.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.04,Short (<100km),76.71,0.8685,Good,True,TN_to_KA,No major waypoints identified,13.0432,77.4754,13.0428,77.4754,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.07,Short (<100km),76.71,0.8683,Good,True,TN_to_KA,No major waypoints identified,13.0438,77.4754,13.0432,77.4754,3.0,80.0,asphalt,,
NICE Peripheral Ring Road,,motorway,0.05,Short (<100km),76.71,0.8683,Good,True,TN_to_KA,No major waypoints identified,13.0428,77.475,13.0432,77.4751,3.0,50.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.07,Short (<100km),76.7,0.8681,Good,True,TN_to_KA,No major waypoints identified,13.0432,77.4751,13.0438,77.4751,3.0,50.0,asphalt,no,
NICE Peripheral Ring Road,,motorway,1.14,Short (<100km),76.7,0.868,Good,True,TN_to_KA,No major waypoints identified,13.054,77.4769,13.0438,77.4754,3.0,80.0,asphalt,,
Bangalore - Nelamangala Expressway,NH48;NH75,motorway,0.98,Short (<100km),76.7,0.868,Good,True,TN_to_KA,BANGALORE,13.054,77.4824,13.0567,77.4738,3.0,80.0,asphalt,yes,
Bangalore - Nelamangala Expressway,NH48;NH75,motorway,0.99,Short (<100km),76.7,0.868,Good,True,TN_to_KA,BANGALORE,13.0568,77.4738,13.0541,77.4825,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,1.16,Short (<100km),76.7,0.8679,Good,True,TN_to_KA,No major waypoints identified,13.0438,77.4751,13.0542,77.4767,3.0,50.0,asphalt,no,
NICE Expressway,,motorway,0.02,Short (<100km),76.7,0.8678,Good,True,TN_to_KA,No major waypoints identified,12.8765,77.4931,12.8764,77.4929,,,,yes,
NICE Expressway,,motorway,0.02,Short (<100km),76.69,0.8678,Good,True,TN_to_KA,No major waypoints identified,12.8765,77.4927,12.8767,77.4928,,,,yes,
NICE Expressway,,motorway,2.38,Short (<100km),76.68,0.8673,Good,True,TN_to_KA,No major waypoints identified,12.8592,77.4792,12.8763,77.4925,,120.0,,,
NICE Expressway,,motorway,2.37,Short (<100km),76.68,0.8673,Good,True,TN_to_KA,No major waypoints identified,12.876,77.4927,12.8592,77.4794,,120.0,,,
NICE Peripheral Ring Road,,motorway,0.05,Short (<100km),76.68,0.8671,Good,True,TN_to_KA,No major waypoints identified,12.8959,77.4761,12.8956,77.4764,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.51,Short (<100km),76.67,0.867,Good,True,TN_to_KA,No major waypoints identified,12.899,77.4727,12.8959,77.4761,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.05,Short (<100km),76.67,0.8669,Good,True,TN_to_KA,No major waypoints identified,12.8955,77.4763,12.8958,77.476,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.43,Short (<100km),76.67,0.8668,Good,True,TN_to_KA,No major waypoints identified,12.8958,77.476,12.8984,77.473,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.07,Short (<100km),76.66,0.8666,Good,True,TN_to_KA,No major waypoints identified,12.9072,77.4688,12.9067,77.469,2.0,60.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.04,Short (<100km),76.66,0.8665,Good,True,TN_to_KA,No major waypoints identified,12.9067,77.469,12.9063,77.4691,3.0,60.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.14,Short (<100km),76.66,0.8665,Good,True,TN_to_KA,No major waypoints identified,12.9063,77.4691,12.9052,77.4696,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.08,Short (<100km),76.66,0.8665,Good,True,TN_to_KA,No major waypoints identified,12.9065,77.4689,12.9072,77.4686,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.26,Short (<100km),76.66,0.8664,Good,True,TN_to_KA,No major waypoints identified,12.9043,77.4697,12.9065,77.4689,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.03,Short (<100km),76.66,0.8663,Good,True,TN_to_KA,No major waypoints identified,12.9052,77.4696,12.9049,77.4697,3.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.1,Short (<100km),76.66,0.8663,Good,True,TN_to_KA,No major waypoints identified,12.9049,77.4697,12.9041,77.47,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.11,Short (<100km),76.65,0.8662,Good,True,TN_to_KA,No major waypoints identified,12.9041,77.47,12.9032,77.4703,2.0,80.0,asphalt,yes,
NICE Peripheral Ring Road,,motorway,0.03,Short (<100km),76.65,0.8661,Good,True,TN_to_KA,No major waypoints identified,12.904,77.4698,12.9043,77.4697,2.0,80.0,concrete,yes,
NICE Peripheral Ring Road,,motorway,0.46,Short (<100km),76.65,0.8661,Good,True,TN_to_KA,No major waypoints identified,12.9032,77.4703,12.8995,77.4722,2.0,80.0,concrete,yes,
